obs,time,deployment,conductivity,driver_timestamp,ext_volt0,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,pressure_temp,temperature,seawater_temperature,seawater_pressure,seawater_conductivity,practical_salinity,corrected_dissolved_oxygen,density,seawater_temperature_qc_executed,seawater_temperature_qc_results,seawater_pressure_qc_executed,seawater_pressure_qc_results,seawater_conductivity_qc_executed,seawater_conductivity_qc_results,corrected_dissolved_oxygen_qc_executed,corrected_dissolved_oxygen_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('10412',)",3787008812,5,1349751,3787008813,25040,3787008813,0,3787008812,port_timestamp,709368,25157,452260,7.288166704,187.7446723,3.447568971,33.73456776,210.0237465,1027.247928,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10413',)",3787008813,5,1349755,3787008814,25038,3787008818,0,3787008813,port_timestamp,709349,25158,452245,7.289069945,187.7243284,3.447595513,33.73398631,209.9969472,1027.247248,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10414',)",3787008814,5,1349756,3787008815,25044,3787008818,0,3787008814,port_timestamp,709343,25157,452239,7.289431248,187.7179325,3.447602147,33.73370959,210.0629268,1027.24695,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10415',)",3787008815,5,1349753,3787008816,25040,3787008818,0,3787008815,port_timestamp,709347,25156,452239,7.289431248,187.7222325,3.447582229,33.73349097,210.0183296,1027.246798,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10416',)",3787008816,5,1349750,3787008817,25045,3787008818,0,3787008816,port_timestamp,709359,25157,452240,7.289371031,187.735046,3.447562314,33.73332695,210.0755478,1027.246737,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10417',)",3787008817,5,1349744,3787008818,25049,3787008818,0,3787008817,port_timestamp,709379,25156,452251,7.288708646,187.7564594,3.44752249,33.73352886,210.1242545,1027.247088,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10418',)",3787008818,5,1349743,3787008819,25043,3787008823,0,3787008818,port_timestamp,709403,25155,452258,7.288287135,187.7821511,3.447515864,33.73385505,210.0590259,1027.247523,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10419',)",3787008819,5,1349741,3787008820,25034,3787008823,0,3787008819,port_timestamp,709427,25156,452257,7.28834735,187.8077996,3.447502592,33.73363979,209.9583751,1027.247463,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10420',)",3787008820,5,1349740,3787008821,25034,3787008823,0,3787008820,port_timestamp,709451,25155,452265,7.287865629,187.8334914,3.447495966,33.73402463,209.960939,1027.247953,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10421',)",3787008821,5,1349739,3787008822,25036,3787008823,0,3787008821,port_timestamp,709469,25156,452264,7.287925844,187.8527224,3.447489332,33.73388462,209.9838907,1027.247922,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10422',)",3787008822,5,1349741,3787008823,25040,3787008823,0,3787008822,port_timestamp,709479,25157,452262,7.288046274,187.8633966,3.447502614,33.73390661,210.0285803,1027.247971,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10423',)",3787008823,5,1349740,3787008824,25037,3787008828,0,3787008823,port_timestamp,709480,25157,452267,7.2877452,187.8644662,3.447495978,33.7341272,209.9960209,1027.248193,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10424',)",3787008824,5,1349742,3787008825,25041,3787008828,0,3787008824,port_timestamp,709473,25157,452263,7.287986059,187.8569791,3.447509252,33.73404052,210.0397723,1027.248056,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10425',)",3787008825,5,1349738,3787008826,25038,3787008828,0,3787008825,port_timestamp,709457,25157,452255,7.288467782,187.8398657,3.447482682,33.73329062,210.0042119,1027.247319,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10426',)",3787008826,5,1349723,3787008827,25042,3787008828,0,3787008826,port_timestamp,709434,25157,452268,7.287684986,187.8152651,3.447383088,33.73298201,210.0530807,1027.247076,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10427',)",3787008827,5,1349735,3787008828,25042,3787008828,0,3787008827,port_timestamp,709409,25156,452277,7.287143061,187.788547,3.447462761,33.73438898,210.0529676,1027.248136,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10428',)",3787008828,5,1349738,3787008829,25045,3787008833,0,3787008828,port_timestamp,709382,25157,452267,7.2877452,187.7596465,3.447482664,33.73403273,210.0834445,1027.247637,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10429',)",3787008829,5,1349744,3787008830,25043,3787008833,0,3787008829,port_timestamp,709360,25157,452261,7.288106489,187.7361155,3.44752249,33.73412514,210.0582934,1027.24755,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10430',)",3787008830,5,1349753,3787008831,25049,3787008833,0,3787008830,port_timestamp,709344,25157,452247,7.288949511,187.7190021,3.447582233,33.73396178,210.121345,1027.247222,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10431',)",3787008831,5,1349752,3787008832,25045,3787008833,0,3787008831,port_timestamp,709338,25158,452243,7.289190379,187.712563,3.447575589,33.73365802,210.0753564,1027.246919,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10432',)",3787008832,5,1349747,3787008833,25042,3787008833,0,3787008832,port_timestamp,709348,25157,452247,7.288949511,187.7232805,3.447542396,33.73352659,210.0432926,1027.2469,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10433',)",3787008833,5,1349738,3787008834,25045,3787008838,0,3787008833,port_timestamp,709369,25157,452260,7.288166704,187.7457418,3.447482655,33.73362874,210.0815345,1027.247195,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10434',)",3787008834,5,1349739,3787008835,25044,3787008838,0,3787008834,port_timestamp,709395,25158,452263,7.287986059,187.7735295,3.447489306,33.73386368,210.0715836,1027.247533,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
"('10435',)",3787008835,5,1349741,3787008836,25040,3787008838,0,3787008835,port_timestamp,709423,25156,452263,7.287986059,187.8035213,3.447502595,33.73399378,210.0271403,1027.247773,29,29,29,29,29,13,29,29,29,13,29,29,45.83049,-129.75326
